Win,1067
Lose,933
Converge after i-th iteration,325
Episode i-th,Win
0,False
1,False
2,False
3,False
4,False
5,False
6,False
7,False
8,False
9,False
10,False
11,False
12,False
13,False
14,False
15,False
16,False
17,False
18,False
19,False
20,False
21,False
22,False
23,False
24,False
25,False
26,False
27,False
28,False
29,False
30,False
31,False
32,False
33,False
34,False
35,False
36,False
37,False
38,False
39,False
40,False
41,False
42,False
43,False
44,False
45,False
46,False
47,False
48,False
49,False
50,False
51,False
52,False
53,False
54,False
55,False
56,False
57,False
58,False
59,False
60,False
61,False
62,False
63,False
64,False
65,False
66,False
67,False
68,False
69,False
70,False
71,False
72,False
73,False
74,False
75,False
76,False
77,False
78,False
79,False
80,False
81,False
82,False
83,False
84,False
85,False
86,False
87,False
88,False
89,False
90,False
91,False
92,False
93,False
94,False
95,True
96,True
97,True
98,True
99,True
100,True
101,True
102,True
103,True
104,True
105,True
106,True
107,True
108,True
109,True
110,True
111,True
112,True
113,True
114,True
115,True
116,False
117,False
118,False
119,False
120,False
121,False
122,False
123,False
124,False
125,False
126,False
127,False
128,False
129,False
130,False
131,False
132,False
133,False
134,False
135,False
136,False
137,False
138,False
139,False
140,False
141,False
142,False
143,False
144,False
145,False
146,False
147,False
148,False
149,False
150,False
151,False
152,False
153,False
154,False
155,False
156,False
157,False
158,False
159,False
160,False
161,False
162,False
163,False
164,False
165,False
166,False
167,False
168,False
169,False
170,False
171,False
172,False
173,False
174,False
175,False
176,False
177,False
178,False
179,False
180,False
181,False
182,False
183,False
184,False
185,False
186,False
187,False
188,False
189,False
190,False
191,False
192,False
193,False
194,False
195,False
196,False
197,False
198,False
199,False
200,False
201,False
202,False
203,False
204,False
205,False
206,False
207,False
208,False
209,False
210,False
211,False
212,False
213,False
214,False
215,False
216,False
217,False
218,False
219,False
220,False
221,False
222,False
223,False
224,False
225,False
226,False
227,False
228,False
229,False
230,False
231,False
232,True
233,True
234,True
235,True
236,True
237,True
238,True
239,True
240,True
241,True
242,True
243,True
244,True
245,True
246,True
247,True
248,True
249,True
250,True
251,True
252,True
253,True
254,True
255,True
256,True
257,True
258,True
259,True
260,True
261,True
262,True
263,True
264,True
265,True
266,True
267,True
268,True
269,True
270,True
271,True
272,True
273,True
274,True
275,True
276,True
277,True
278,True
279,True
280,True
281,True
282,True
283,True
284,True
285,True
286,True
287,True
288,True
289,True
290,True
291,True
292,True
293,True
294,True
295,True
296,True
297,True
298,True
299,True
300,True
301,True
302,True
303,True
304,True
305,True
306,True
307,True
308,True
309,True
310,True
311,True
312,True
313,True
314,True
315,True
316,True
317,True
318,True
319,True
320,True
321,True
322,True
323,True
324,True
325,True
326,True
327,True
328,True
329,True
330,True
331,True
332,True
333,True
334,True
335,True
336,True
337,True
338,True
339,True
340,True
341,True
342,True
343,True
344,True
345,True
346,True
347,True
348,True
349,True
350,True
351,True
352,True
353,True
354,True
355,True
356,True
357,True
358,True
359,True
360,True
361,True
362,True
363,True
364,True
365,True
366,True
367,True
368,True
369,True
370,True
371,True
372,True
373,True
374,True
375,True
376,True
377,True
378,True
379,True
380,True
381,True
382,True
383,True
384,True
385,True
386,True
387,True
388,True
389,True
390,True
391,True
392,True
393,True
394,True
395,True
396,True
397,True
398,True
399,True
400,True
401,True
402,True
403,True
404,True
405,True
406,True
407,True
408,True
409,True
410,True
411,True
412,True
413,True
414,True
415,True
416,True
417,True
418,True
419,True
420,True
421,True
422,True
423,True
424,True
425,True
426,True
427,True
428,True
429,True
430,True
431,True
432,True
433,True
434,True
435,True
436,True
437,True
438,True
439,True
440,True
441,True
442,True
443,True
444,True
445,True
446,True
447,True
448,True
449,True
450,True
451,True
452,True
453,True
454,True
455,True
456,True
457,True
458,True
459,True
460,True
461,True
462,True
463,True
464,True
465,True
466,True
467,True
468,True
469,True
470,True
471,True
472,True
473,True
474,True
475,True
476,True
477,True
478,True
479,True
480,True
481,True
482,True
483,True
484,True
485,True
486,True
487,True
488,True
489,True
490,True
491,True
492,True
493,True
494,True
495,True
496,True
497,True
498,True
499,True
500,True
501,True
502,True
503,True
504,True
505,True
506,True
507,True
508,True
509,True
510,True
511,True
512,True
513,True
514,True
515,True
516,True
517,True
518,True
519,True
520,True
521,True
522,True
523,True
524,True
525,True
526,True
527,True
528,True
529,False
530,False
531,False
532,False
533,False
534,False
535,False
536,False
537,False
538,False
539,False
540,False
541,False
542,False
543,False
544,False
545,False
546,False
547,False
548,False
549,False
550,False
551,False
552,False
553,False
554,False
555,False
556,False
557,False
558,False
559,False
560,False
561,False
562,False
563,False
564,False
565,False
566,False
567,False
568,False
569,False
570,False
571,False
572,False
573,False
574,False
575,False
576,False
577,False
578,False
579,False
580,False
581,False
582,False
583,False
584,False
585,False
586,False
587,False
588,False
589,False
590,False
591,False
592,False
593,False
594,False
595,False
596,False
597,False
598,False
599,False
600,False
601,False
602,False
603,False
604,False
605,False
606,False
607,False
608,False
609,False
610,False
611,False
612,False
613,False
614,False
615,False
616,False
617,False
618,False
619,False
620,False
621,False
622,False
623,False
624,False
625,False
626,False
627,False
628,False
629,False
630,False
631,False
632,False
633,False
634,False
635,False
636,False
637,False
638,False
639,False
640,False
641,False
642,False
643,False
644,False
645,False
646,False
647,False
648,False
649,False
650,False
651,False
652,False
653,False
654,False
655,False
656,False
657,False
658,True
659,True
660,True
661,True
662,True
663,True
664,True
665,True
666,True
667,True
668,True
669,True
670,True
671,True
672,True
673,True
674,True
675,True
676,True
677,False
678,False
679,False
680,False
681,False
682,False
683,False
684,False
685,False
686,False
687,False
688,False
689,False
690,False
691,False
692,False
693,False
694,False
695,False
696,False
697,False
698,False
699,False
700,False
701,False
702,False
703,False
704,False
705,False
706,False
707,False
708,False
709,False
710,False
711,False
712,False
713,False
714,False
715,False
716,False
717,False
718,False
719,False
720,False
721,False
722,False
723,False
724,False
725,False
726,False
727,False
728,False
729,False
730,False
731,False
732,False
733,False
734,False
735,False
736,False
737,False
738,False
739,False
740,False
741,False
742,False
743,False
744,False
745,False
746,False
747,False
748,False
749,False
750,False
751,False
752,False
753,False
754,False
755,False
756,False
757,False
758,False
759,False
760,False
761,True
762,True
763,True
764,True
765,True
766,True
767,True
768,True
769,True
770,True
771,True
772,True
773,True
774,True
775,True
776,True
777,False
778,False
779,False
780,False
781,False
782,False
783,False
784,False
785,False
786,False
787,False
788,False
789,False
790,False
791,False
792,False
793,False
794,False
795,False
796,False
797,False
798,False
799,False
800,False
801,False
802,False
803,False
804,False
805,False
806,False
807,False
808,False
809,False
810,False
811,False
812,False
813,False
814,False
815,False
816,False
817,False
818,False
819,False
820,False
821,False
822,False
823,False
824,False
825,False
826,False
827,False
828,False
829,False
830,False
831,False
832,False
833,False
834,False
835,False
836,False
837,False
838,False
839,False
840,False
841,False
842,False
843,False
844,False
845,False
846,False
847,False
848,False
849,False
850,False
851,False
852,False
853,False
854,False
855,False
856,False
857,False
858,False
859,False
860,False
861,False
862,False
863,False
864,False
865,False
866,False
867,False
868,False
869,False
870,False
871,True
872,True
873,True
874,True
875,True
876,True
877,True
878,True
879,True
880,True
881,True
882,True
883,True
884,True
885,True
886,True
887,True
888,True
889,True
890,True
891,True
892,False
893,False
894,False
895,False
896,False
897,False
898,False
899,False
900,False
901,False
902,False
903,False
904,False
905,False
906,False
907,False
908,False
909,False
910,False
911,False
912,False
